regel_id,factuur_id,product_id,omschrijving,aantal,eenheidsprijs,btw_tarief,bedrag_excl_btw,bedrag_btw
6550,1887,6,Stucwerk,6.5,35.0,0.21,227.5,47.77
6551,1888,16,Bestrating,7.6,40.0,0.21,304.0,63.84
6552,1888,27,Steiger huur (dag),10.1,85.0,0.21,858.5,180.28
6553,1888,22,Schuurpapier (set),2.0,12.0,0.21,24.0,5.04
6554,1888,14,Snoeien en onderhoud,5.5,60.0,0.21,330.0,69.3
6555,1888,8,Schuurwerk en voorbereiding,12.3,55.0,0.21,676.5,142.06
6556,1889,8,Schuurwerk en voorbereiding,19.2,55.0,0.21,1056.0,221.76
6557,1889,6,Stucwerk,2.8,35.0,0.21,98.0,20.58
6558,1890,14,Snoeien en onderhoud,18.9,60.0,0.21,1134.0,238.14
6559,1890,6,Stucwerk,19.0,35.0,0.21,665.0,139.65
6560,1891,23,Kwasten en rollers (set),14.1,18.0,0.21,253.8,53.3
6561,1891,17,Autodetailing,19.5,120.0,0.21,2340.0,491.4
6562,1891,22,Schuurpapier (set),2.8,12.0,0.21,33.6,7.06
6563,1891,4,Uitvoering schilderwerk binnen,18.3,14.0,0.21,256.2,53.8
6564,1891,26,Kitten en afdichtmiddel (stuk),19.1,9.0,0.21,171.9,36.1
6565,1892,5,Behangen,15.8,22.0,0.21,347.6,73.0
6566,1892,1,Advies en consultancy,8.8,95.0,0.21,836.0,175.56
6567,1892,7,Houtrot herstel,4.8,75.0,0.21,360.0,75.6
6568,1893,19,Kleine reparaties,13.9,65.0,0.21,903.5,189.73
6569,1893,23,Kwasten en rollers (set),2.9,18.0,0.21,52.2,10.96
6570,1893,20,Materiaal verf (liter),9.5,8.5,0.21,80.75,16.96
6571,1894,25,Houtbeschermingsproduct (liter),16.9,14.0,0.21,236.6,49.69
6572,1894,2,Projectbegeleiding,17.5,85.0,0.21,1487.5,312.38
6573,1894,20,Materiaal verf (liter),13.3,8.5,0.21,113.05,23.74
6574,1894,22,Schuurpapier (set),15.1,12.0,0.21,181.2,38.05
6575,1894,25,Houtbeschermingsproduct (liter),9.7,14.0,0.21,135.8,28.52
6576,1894,4,Uitvoering schilderwerk binnen,8.1,14.0,0.21,113.4,23.81
6577,1895,9,Gevelreiniging,10.1,8.0,0.21,80.8,16.97
6578,1895,8,Schuurwerk en voorbereiding,16.9,55.0,0.21,929.5,195.19
6579,1895,24,Afplakfolie (m²),1.5,2.5,0.21,3.75,0.79
6580,1896,14,Snoeien en onderhoud,18.8,60.0,0.21,1128.0,236.88
6581,1896,3,Uitvoering schilderwerk buiten,1.9,18.5,0.21,35.15,7.38
6582,1896,10,Dakgoot behandeling,17.2,12.0,0.21,206.4,43.34
6583,1896,19,Kleine reparaties,19.8,65.0,0.21,1287.0,270.27
6584,1896,27,Steiger huur (dag),16.5,85.0,0.21,1402.5,294.52
6585,1897,19,Kleine reparaties,12.9,65.0,0.21,838.5,176.08
6586,1897,3,Uitvoering schilderwerk buiten,7.8,18.5,0.21,144.3,30.3
6587,1897,27,Steiger huur (dag),18.2,85.0,0.21,1547.0,324.87
6588,1897,7,Houtrot herstel,2.6,75.0,0.21,195.0,40.95
6589,1897,30,Omzetbelasting correctie,15.7,0.0,0.09,0.0,0.0
6590,1898,29,Cursus veiligheid op hoogte,11.2,250.0,0.21,2800.0,588.0
6591,1899,28,Hoogwerker huur (dag),3.4,180.0,0.21,612.0,128.52
6592,1899,4,Uitvoering schilderwerk binnen,8.4,14.0,0.21,117.6,24.7
6593,1899,11,Grondverf aanbrengen,17.0,6.5,0.21,110.5,23.2
6594,1899,12,Lakken kozijnen,2.8,45.0,0.21,126.0,26.46
6595,1899,2,Projectbegeleiding,1.4,85.0,0.21,119.0,24.99
6596,1899,13,Kleuradvies,17.3,65.0,0.21,1124.5,236.14
6597,1900,21,Materiaal grondverf (liter),5.5,6.0,0.21,33.0,6.93
6598,1900,9,Gevelreiniging,17.3,8.0,0.21,138.4,29.06
6599,1900,15,Tuinaanleg,19.5,25.0,0.21,487.5,102.38
6600,1900,27,Steiger huur (dag),16.1,85.0,0.21,1368.5,287.38
6601,1901,4,Uitvoering schilderwerk binnen,4.3,14.0,0.21,60.2,12.64
6602,1901,26,Kitten en afdichtmiddel (stuk),2.5,9.0,0.21,22.5,4.72
6603,1902,22,Schuurpapier (set),10.9,12.0,0.21,130.8,27.47
6604,1902,2,Projectbegeleiding,15.1,85.0,0.21,1283.5,269.53
6605,1902,7,Houtrot herstel,19.1,75.0,0.21,1432.5,300.82
6606,1902,24,Afplakfolie (m²),2.6,2.5,0.21,6.5,1.36
6607,1902,5,Behangen,8.2,22.0,0.21,180.4,37.88
6608,1903,30,Omzetbelasting correctie,4.3,0.0,0.09,0.0,0.0
6609,1903,12,Lakken kozijnen,4.0,45.0,0.21,180.0,37.8
6610,1903,5,Behangen,11.9,22.0,0.21,261.8,54.98
6611,1903,11,Grondverf aanbrengen,6.3,6.5,0.21,40.95,8.6
6612,1903,29,Cursus veiligheid op hoogte,16.2,250.0,0.21,4050.0,850.5
6613,1903,11,Grondverf aanbrengen,19.1,6.5,0.21,124.15,26.07
6614,1904,12,Lakken kozijnen,7.7,45.0,0.21,346.5,72.77
6615,1904,20,Materiaal verf (liter),19.1,8.5,0.21,162.35,34.09
6616,1904,2,Projectbegeleiding,4.9,85.0,0.21,416.5,87.47
6617,1905,14,Snoeien en onderhoud,9.1,60.0,0.21,546.0,114.66
6618,1905,28,Hoogwerker huur (dag),8.3,180.0,0.21,1494.0,313.74
6619,1905,28,Hoogwerker huur (dag),3.4,180.0,0.21,612.0,128.52
6620,1906,26,Kitten en afdichtmiddel (stuk),7.8,9.0,0.21,70.2,14.74
6621,1906,25,Houtbeschermingsproduct (liter),7.4,14.0,0.21,103.6,21.76
6622,1906,6,Stucwerk,15.4,35.0,0.21,539.0,113.19
6623,1907,10,Dakgoot behandeling,12.5,12.0,0.21,150.0,31.5
6624,1907,18,APK-keuring begeleiding,2.0,35.0,0.21,70.0,14.7
6625,1907,9,Gevelreiniging,5.4,8.0,0.21,43.2,9.07
6626,1908,20,Materiaal verf (liter),10.2,8.5,0.21,86.7,18.21
6627,1908,8,Schuurwerk en voorbereiding,2.3,55.0,0.21,126.5,26.56
6628,1908,14,Snoeien en onderhoud,1.9,60.0,0.21,114.0,23.94
6629,1908,12,Lakken kozijnen,8.2,45.0,0.21,369.0,77.49
6630,1908,11,Grondverf aanbrengen,5.5,6.5,0.21,35.75,7.51
6631,1909,26,Kitten en afdichtmiddel (stuk),4.5,9.0,0.21,40.5,8.5
6632,1909,1,Advies en consultancy,2.8,95.0,0.21,266.0,55.86
6633,1909,1,Advies en consultancy,13.9,95.0,0.21,1320.5,277.31
6634,1910,17,Autodetailing,16.3,120.0,0.21,1956.0,410.76
6635,1911,9,Gevelreiniging,7.1,8.0,0.21,56.8,11.93
6636,1911,21,Materiaal grondverf (liter),11.7,6.0,0.21,70.2,14.74
6637,1911,12,Lakken kozijnen,15.5,45.0,0.21,697.5,146.47
6638,1911,15,Tuinaanleg,11.9,25.0,0.21,297.5,62.47
6639,1912,19,Kleine reparaties,13.3,65.0,0.21,864.5,181.54
6640,1912,2,Projectbegeleiding,14.9,85.0,0.21,1266.5,265.96
6641,1912,28,Hoogwerker huur (dag),6.8,180.0,0.21,1224.0,257.04
6642,1912,13,Kleuradvies,11.1,65.0,0.21,721.5,151.51
6643,1912,26,Kitten en afdichtmiddel (stuk),10.1,9.0,0.21,90.9,19.09
6644,1912,13,Kleuradvies,10.8,65.0,0.21,702.0,147.42
6645,1913,17,Autodetailing,17.4,120.0,0.21,2088.0,438.48
6646,1913,28,Hoogwerker huur (dag),9.2,180.0,0.21,1656.0,347.76
6647,1913,26,Kitten en afdichtmiddel (stuk),10.1,9.0,0.21,90.9,19.09
6648,1913,6,Stucwerk,15.5,35.0,0.21,542.5,113.92
6649,1914,17,Autodetailing,13.8,120.0,0.21,-1656.0,-347.76
6650,1914,30,Omzetbelasting correctie,17.8,0.0,0.09,-0.0,-0.0
6651,1914,9,Gevelreiniging,8.1,8.0,0.21,-64.8,-13.61
6652,1914,4,Uitvoering schilderwerk binnen,17.1,14.0,0.21,-239.4,-50.27
6653,1915,14,Snoeien en onderhoud,10.2,60.0,0.21,612.0,128.52
6654,1915,21,Materiaal grondverf (liter),14.6,6.0,0.21,87.6,18.4
6655,1915,19,Kleine reparaties,12.7,65.0,0.21,825.5,173.35
6656,1916,5,Behangen,14.8,22.0,0.21,325.6,68.38
6657,1916,20,Materiaal verf (liter),19.3,8.5,0.21,164.05,34.45
6658,1916,12,Lakken kozijnen,17.5,45.0,0.21,787.5,165.38
6659,1916,21,Materiaal grondverf (liter),8.3,6.0,0.21,49.8,10.46
6660,1916,11,Grondverf aanbrengen,2.4,6.5,0.21,15.6,3.28
6661,1916,25,Houtbeschermingsproduct (liter),11.6,14.0,0.21,162.4,34.1
6662,1917,3,Uitvoering schilderwerk buiten,5.2,18.5,0.21,96.2,20.2
6663,1917,21,Materiaal grondverf (liter),1.4,6.0,0.21,8.4,1.76
6664,1917,10,Dakgoot behandeling,6.9,12.0,0.21,82.8,17.39
6665,1917,14,Snoeien en onderhoud,6.2,60.0,0.21,372.0,78.12
6666,1918,22,Schuurpapier (set),2.1,12.0,0.21,25.2,5.29
6667,1919,24,Afplakfolie (m²),15.7,2.5,0.21,39.25,8.24
6668,1919,24,Afplakfolie (m²),11.0,2.5,0.21,27.5,5.77
6669,1919,19,Kleine reparaties,6.1,65.0,0.21,396.5,83.27
6670,1919,3,Uitvoering schilderwerk buiten,19.2,18.5,0.21,355.2,74.59
6671,1919,15,Tuinaanleg,2.5,25.0,0.21,62.5,13.12
6672,1919,7,Houtrot herstel,17.8,75.0,0.21,1335.0,280.35
6673,1920,2,Projectbegeleiding,11.5,85.0,0.21,977.5,205.28
6674,1920,16,Bestrating,16.2,40.0,0.21,648.0,136.08
6675,1920,8,Schuurwerk en voorbereiding,10.0,55.0,0.21,550.0,115.5
6676,1920,21,Materiaal grondverf (liter),3.0,6.0,0.21,18.0,3.78
6677,1920,14,Snoeien en onderhoud,16.2,60.0,0.21,972.0,204.12
6678,1921,2,Projectbegeleiding,1.3,85.0,0.21,110.5,23.2
6679,1922,3,Uitvoering schilderwerk buiten,10.8,18.5,0.21,199.8,41.96
6680,1923,30,Omzetbelasting correctie,7.4,0.0,0.09,0.0,0.0
6681,1923,8,Schuurwerk en voorbereiding,16.4,55.0,0.21,902.0,189.42
6682,1923,2,Projectbegeleiding,1.1,85.0,0.21,93.5,19.63
6683,1923,2,Projectbegeleiding,16.8,85.0,0.21,1428.0,299.88
6684,1923,4,Uitvoering schilderwerk binnen,1.1,14.0,0.21,15.4,3.23
6685,1924,2,Projectbegeleiding,7.1,85.0,0.21,603.5,126.73
6686,1924,28,Hoogwerker huur (dag),15.2,180.0,0.21,2736.0,574.56
6687,1924,4,Uitvoering schilderwerk binnen,18.5,14.0,0.21,259.0,54.39
6688,1924,27,Steiger huur (dag),2.5,85.0,0.21,212.5,44.62
6689,1924,30,Omzetbelasting correctie,18.0,0.0,0.09,0.0,0.0
6690,1925,26,Kitten en afdichtmiddel (stuk),8.3,9.0,0.21,74.7,15.69
6691,1926,20,Materiaal verf (liter),6.8,8.5,0.21,57.8,12.14
6692,1926,3,Uitvoering schilderwerk buiten,16.0,18.5,0.21,296.0,62.16
6693,1926,25,Houtbeschermingsproduct (liter),19.9,14.0,0.21,278.6,58.51
6694,1927,30,Omzetbelasting correctie,19.4,0.0,0.09,0.0,0.0
6695,1927,19,Kleine reparaties,18.8,65.0,0.21,1222.0,256.62
6696,1928,28,Hoogwerker huur (dag),15.9,180.0,0.21,2862.0,601.02
6697,1929,9,Gevelreiniging,18.5,8.0,0.21,148.0,31.08
6698,1929,6,Stucwerk,18.1,35.0,0.21,633.5,133.03
6699,1929,3,Uitvoering schilderwerk buiten,17.0,18.5,0.21,314.5,66.05
6700,1929,22,Schuurpapier (set),19.3,12.0,0.21,231.6,48.64
6701,1929,5,Behangen,18.4,22.0,0.21,404.8,85.01
6702,1929,27,Steiger huur (dag),16.2,85.0,0.21,1377.0,289.17
6703,1930,29,Cursus veiligheid op hoogte,4.2,250.0,0.21,1050.0,220.5
6704,1931,22,Schuurpapier (set),9.8,12.0,0.21,117.6,24.7
6705,1932,1,Advies en consultancy,3.9,95.0,0.21,370.5,77.8
6706,1932,13,Kleuradvies,2.7,65.0,0.21,175.5,36.85
6707,1933,27,Steiger huur (dag),14.9,85.0,0.21,1266.5,265.96
6708,1933,27,Steiger huur (dag),9.8,85.0,0.21,833.0,174.93
6709,1933,10,Dakgoot behandeling,10.8,12.0,0.21,129.6,27.22
6710,1933,6,Stucwerk,4.4,35.0,0.21,154.0,32.34
6711,1934,14,Snoeien en onderhoud,5.4,60.0,0.21,324.0,68.04
6712,1934,23,Kwasten en rollers (set),12.0,18.0,0.21,216.0,45.36
6713,1934,13,Kleuradvies,8.9,65.0,0.21,578.5,121.48
6714,1934,28,Hoogwerker huur (dag),9.5,180.0,0.21,1710.0,359.1
6715,1934,27,Steiger huur (dag),9.3,85.0,0.21,790.5,166.0
6716,1935,2,Projectbegeleiding,5.9,85.0,0.21,501.5,105.31
6717,1935,23,Kwasten en rollers (set),10.4,18.0,0.21,187.2,39.31
6718,1935,14,Snoeien en onderhoud,6.7,60.0,0.21,402.0,84.42
6719,1935,20,Materiaal verf (liter),7.2,8.5,0.21,61.2,12.85
6720,1935,9,Gevelreiniging,19.8,8.0,0.21,158.4,33.26
6721,1935,11,Grondverf aanbrengen,13.1,6.5,0.21,85.15,17.88
6722,1936,23,Kwasten en rollers (set),16.5,18.0,0.21,297.0,62.37
6723,1936,21,Materiaal grondverf (liter),9.6,6.0,0.21,57.6,12.1
6724,1937,30,Omzetbelasting correctie,17.1,0.0,0.09,0.0,0.0
6725,1937,25,Houtbeschermingsproduct (liter),5.1,14.0,0.21,71.4,14.99
6726,1937,30,Omzetbelasting correctie,15.9,0.0,0.09,0.0,0.0
6727,1937,6,Stucwerk,16.3,35.0,0.21,570.5,119.8
6728,1937,25,Houtbeschermingsproduct (liter),8.2,14.0,0.21,114.8,24.11
6729,1938,25,Houtbeschermingsproduct (liter),16.2,14.0,0.21,226.8,47.63
6730,1938,14,Snoeien en onderhoud,14.1,60.0,0.21,846.0,177.66
6731,1938,11,Grondverf aanbrengen,12.9,6.5,0.21,83.85,17.61
6732,1938,21,Materiaal grondverf (liter),2.1,6.0,0.21,12.6,2.65
6733,1938,29,Cursus veiligheid op hoogte,14.9,250.0,0.21,3725.0,782.25
6734,1939,12,Lakken kozijnen,18.1,45.0,0.21,814.5,171.04
6735,1939,7,Houtrot herstel,11.5,75.0,0.21,862.5,181.12
6736,1939,18,APK-keuring begeleiding,4.3,35.0,0.21,150.5,31.61
6737,1940,8,Schuurwerk en voorbereiding,5.1,55.0,0.21,280.5,58.91
6738,1940,13,Kleuradvies,8.9,65.0,0.21,578.5,121.48
6739,1940,26,Kitten en afdichtmiddel (stuk),4.1,9.0,0.21,36.9,7.75
6740,1940,5,Behangen,15.7,22.0,0.21,345.4,72.53
6741,1940,17,Autodetailing,12.4,120.0,0.21,1488.0,312.48
6742,1940,24,Afplakfolie (m²),15.5,2.5,0.21,38.75,8.14
6743,1941,27,Steiger huur (dag),14.3,85.0,0.21,1215.5,255.25
6744,1941,18,APK-keuring begeleiding,1.0,35.0,0.21,35.0,7.35
6745,1942,15,Tuinaanleg,10.2,25.0,0.21,255.0,53.55
6746,1942,1,Advies en consultancy,2.9,95.0,0.21,275.5,57.85
6747,1942,10,Dakgoot behandeling,17.7,12.0,0.21,212.4,44.6
6748,1942,4,Uitvoering schilderwerk binnen,18.6,14.0,0.21,260.4,54.68
6749,1942,12,Lakken kozijnen,15.2,45.0,0.21,684.0,143.64
6750,1942,17,Autodetailing,3.1,120.0,0.21,372.0,78.12
6751,1943,4,Uitvoering schilderwerk binnen,7.8,14.0,0.21,109.2,22.93
6752,1944,12,Lakken kozijnen,1.4,45.0,0.21,63.0,13.23
6753,1944,29,Cursus veiligheid op hoogte,9.3,250.0,0.21,2325.0,488.25
6754,1944,24,Afplakfolie (m²),12.5,2.5,0.21,31.25,6.56
6755,1944,26,Kitten en afdichtmiddel (stuk),15.4,9.0,0.21,138.6,29.11
6756,1944,4,Uitvoering schilderwerk binnen,17.6,14.0,0.21,246.4,51.74
6757,1944,12,Lakken kozijnen,2.2,45.0,0.21,99.0,20.79
6758,1945,8,Schuurwerk en voorbereiding,1.3,55.0,0.21,71.5,15.01
6759,1945,5,Behangen,9.7,22.0,0.21,213.4,44.81
6760,1945,8,Schuurwerk en voorbereiding,3.6,55.0,0.21,198.0,41.58
6761,1946,14,Snoeien en onderhoud,12.9,60.0,0.21,774.0,162.54
6762,1946,18,APK-keuring begeleiding,1.2,35.0,0.21,42.0,8.82
6763,1946,21,Materiaal grondverf (liter),11.0,6.0,0.21,66.0,13.86
6764,1946,13,Kleuradvies,17.4,65.0,0.21,1131.0,237.51
6765,1946,30,Omzetbelasting correctie,4.1,0.0,0.09,0.0,0.0
6766,1946,13,Kleuradvies,16.4,65.0,0.21,1066.0,223.86
6767,1947,8,Schuurwerk en voorbereiding,17.3,55.0,0.21,951.5,199.81
6768,1947,17,Autodetailing,17.4,120.0,0.21,2088.0,438.48
6769,1947,29,Cursus veiligheid op hoogte,17.4,250.0,0.21,4350.0,913.5
6770,1948,19,Kleine reparaties,5.2,65.0,0.21,338.0,70.98
6771,1948,26,Kitten en afdichtmiddel (stuk),8.2,9.0,0.21,73.8,15.5
6772,1949,24,Afplakfolie (m²),4.8,2.5,0.21,12.0,2.52
6773,1949,29,Cursus veiligheid op hoogte,14.8,250.0,0.21,3700.0,777.0
6774,1949,28,Hoogwerker huur (dag),15.2,180.0,0.21,2736.0,574.56
6775,1949,14,Snoeien en onderhoud,10.4,60.0,0.21,624.0,131.04
6776,1949,23,Kwasten en rollers (set),14.8,18.0,0.21,266.4,55.94
6777,1950,8,Schuurwerk en voorbereiding,11.6,55.0,0.21,638.0,133.98
6778,1950,19,Kleine reparaties,6.6,65.0,0.21,429.0,90.09
6779,1950,29,Cursus veiligheid op hoogte,7.4,250.0,0.21,1850.0,388.5
6780,1951,19,Kleine reparaties,11.3,65.0,0.21,734.5,154.25
6781,1951,6,Stucwerk,18.6,35.0,0.21,651.0,136.71
6782,1951,10,Dakgoot behandeling,7.5,12.0,0.21,90.0,18.9
6783,1951,23,Kwasten en rollers (set),6.6,18.0,0.21,118.8,24.95
6784,1951,24,Afplakfolie (m²),13.4,2.5,0.21,33.5,7.04
6785,1952,4,Uitvoering schilderwerk binnen,15.5,14.0,0.21,217.0,45.57
6786,1953,12,Lakken kozijnen,9.4,45.0,0.21,423.0,88.83
6787,1953,20,Materiaal verf (liter),11.4,8.5,0.21,96.9,20.35
6788,1953,13,Kleuradvies,18.7,65.0,0.21,1215.5,255.25
6789,1953,24,Afplakfolie (m²),9.2,2.5,0.21,23.0,4.83
6790,1953,6,Stucwerk,17.1,35.0,0.21,598.5,125.69
6791,1953,7,Houtrot herstel,5.5,75.0,0.21,412.5,86.62
6792,1954,11,Grondverf aanbrengen,17.4,6.5,0.21,113.1,23.75
6793,1954,6,Stucwerk,17.5,35.0,0.21,612.5,128.62
6794,1954,12,Lakken kozijnen,8.6,45.0,0.21,387.0,81.27
6795,1954,7,Houtrot herstel,9.6,75.0,0.21,720.0,151.2
6796,1954,27,Steiger huur (dag),10.3,85.0,0.21,875.5,183.85
6797,1955,4,Uitvoering schilderwerk binnen,5.2,14.0,0.21,72.8,15.29
6798,1956,18,APK-keuring begeleiding,4.7,35.0,0.21,164.5,34.55
6799,1956,5,Behangen,17.9,22.0,0.21,393.8,82.7
6800,1956,27,Steiger huur (dag),11.7,85.0,0.21,994.5,208.84
6801,1957,29,Cursus veiligheid op hoogte,11.4,250.0,0.21,2850.0,598.5
6802,1957,3,Uitvoering schilderwerk buiten,9.7,18.5,0.21,179.45,37.68
6803,1957,3,Uitvoering schilderwerk buiten,5.4,18.5,0.21,99.9,20.98
6804,1957,22,Schuurpapier (set),17.8,12.0,0.21,213.6,44.86
6805,1958,18,APK-keuring begeleiding,18.0,35.0,0.21,630.0,132.3
6806,1958,25,Houtbeschermingsproduct (liter),19.9,14.0,0.21,278.6,58.51
6807,1958,11,Grondverf aanbrengen,9.2,6.5,0.21,59.8,12.56
6808,1959,14,Snoeien en onderhoud,2.6,60.0,0.21,156.0,32.76
6809,1960,24,Afplakfolie (m²),14.4,2.5,0.21,36.0,7.56
6810,1960,18,APK-keuring begeleiding,6.6,35.0,0.21,231.0,48.51
6811,1960,22,Schuurpapier (set),14.2,12.0,0.21,170.4,35.78
6812,1960,16,Bestrating,7.3,40.0,0.21,292.0,61.32
6813,1960,11,Grondverf aanbrengen,5.2,6.5,0.21,33.8,7.1
6814,1960,22,Schuurpapier (set),9.4,12.0,0.21,112.8,23.69
6815,1961,30,Omzetbelasting correctie,13.2,0.0,0.09,0.0,0.0
6816,1961,24,Afplakfolie (m²),11.4,2.5,0.21,28.5,5.98
6817,1961,28,Hoogwerker huur (dag),15.0,180.0,0.21,2700.0,567.0
6818,1961,17,Autodetailing,7.3,120.0,0.21,876.0,183.96
6819,1961,28,Hoogwerker huur (dag),6.2,180.0,0.21,1116.0,234.36
6820,1961,3,Uitvoering schilderwerk buiten,9.0,18.5,0.21,166.5,34.96
6821,1962,10,Dakgoot behandeling,19.3,12.0,0.21,231.6,48.64
6822,1962,6,Stucwerk,8.3,35.0,0.21,290.5,61.0
6823,1962,27,Steiger huur (dag),3.4,85.0,0.21,289.0,60.69
6824,1963,4,Uitvoering schilderwerk binnen,11.4,14.0,0.21,159.6,33.52
6825,1963,28,Hoogwerker huur (dag),4.3,180.0,0.21,774.0,162.54
6826,1963,20,Materiaal verf (liter),13.5,8.5,0.21,114.75,24.1
6827,1963,14,Snoeien en onderhoud,16.6,60.0,0.21,996.0,209.16
6828,1963,13,Kleuradvies,2.8,65.0,0.21,182.0,38.22
6829,1963,23,Kwasten en rollers (set),18.0,18.0,0.21,324.0,68.04
6830,1964,22,Schuurpapier (set),7.1,12.0,0.21,85.2,17.89
6831,1964,9,Gevelreiniging,6.9,8.0,0.21,55.2,11.59
6832,1964,28,Hoogwerker huur (dag),4.8,180.0,0.21,864.0,181.44
6833,1965,21,Materiaal grondverf (liter),17.9,6.0,0.21,107.4,22.55
6834,1966,25,Houtbeschermingsproduct (liter),4.3,14.0,0.21,60.2,12.64
6835,1966,12,Lakken kozijnen,5.2,45.0,0.21,234.0,49.14
6836,1967,17,Autodetailing,16.5,120.0,0.21,1980.0,415.8
6837,1967,13,Kleuradvies,17.6,65.0,0.21,1144.0,240.24
6838,1967,15,Tuinaanleg,20.0,25.0,0.21,500.0,105.0
6839,1967,6,Stucwerk,16.7,35.0,0.21,584.5,122.74
6840,1967,28,Hoogwerker huur (dag),7.4,180.0,0.21,1332.0,279.72
6841,1967,15,Tuinaanleg,14.7,25.0,0.21,367.5,77.17
6842,1968,23,Kwasten en rollers (set),3.8,18.0,0.21,68.4,14.36
6843,1968,3,Uitvoering schilderwerk buiten,19.0,18.5,0.21,351.5,73.81
6844,1968,14,Snoeien en onderhoud,10.7,60.0,0.21,642.0,134.82
6845,1969,21,Materiaal grondverf (liter),14.5,6.0,0.21,87.0,18.27
6846,1970,11,Grondverf aanbrengen,12.1,6.5,0.21,78.65,16.52
6847,1970,25,Houtbeschermingsproduct (liter),8.4,14.0,0.21,117.6,24.7
6848,1971,7,Houtrot herstel,11.1,75.0,0.21,832.5,174.82
6849,1971,18,APK-keuring begeleiding,3.3,35.0,0.21,115.5,24.25
6850,1971,7,Houtrot herstel,14.5,75.0,0.21,1087.5,228.38
6851,1971,19,Kleine reparaties,13.0,65.0,0.21,845.0,177.45
6852,1971,5,Behangen,10.1,22.0,0.21,222.2,46.66
6853,1971,19,Kleine reparaties,2.8,65.0,0.21,182.0,38.22
6854,1972,11,Grondverf aanbrengen,1.1,6.5,0.21,7.15,1.5
6855,1972,28,Hoogwerker huur (dag),11.0,180.0,0.21,1980.0,415.8
6856,1972,3,Uitvoering schilderwerk buiten,9.8,18.5,0.21,181.3,38.07
6857,1972,12,Lakken kozijnen,9.7,45.0,0.21,436.5,91.66
6858,1973,5,Behangen,3.4,22.0,0.21,74.8,15.71
6859,1973,5,Behangen,6.8,22.0,0.21,149.6,31.42
6860,1973,26,Kitten en afdichtmiddel (stuk),2.6,9.0,0.21,23.4,4.91
6861,1973,5,Behangen,14.0,22.0,0.21,308.0,64.68
6862,1973,20,Materiaal verf (liter),5.3,8.5,0.21,45.05,9.46
6863,1973,17,Autodetailing,3.0,120.0,0.21,360.0,75.6
6864,1974,3,Uitvoering schilderwerk buiten,17.1,18.5,0.21,316.35,66.43
6865,1974,25,Houtbeschermingsproduct (liter),16.3,14.0,0.21,228.2,47.92
6866,1975,14,Snoeien en onderhoud,16.2,60.0,0.21,972.0,204.12
6867,1975,26,Kitten en afdichtmiddel (stuk),16.2,9.0,0.21,145.8,30.62
6868,1975,11,Grondverf aanbrengen,12.7,6.5,0.21,82.55,17.34
6869,1975,16,Bestrating,9.0,40.0,0.21,360.0,75.6
6870,1975,12,Lakken kozijnen,2.2,45.0,0.21,99.0,20.79
6871,1975,28,Hoogwerker huur (dag),10.9,180.0,0.21,1962.0,412.02
6872,1976,16,Bestrating,2.8,40.0,0.21,112.0,23.52
6873,1976,11,Grondverf aanbrengen,5.8,6.5,0.21,37.7,7.92
6874,1977,10,Dakgoot behandeling,3.3,12.0,0.21,39.6,8.32
6875,1977,26,Kitten en afdichtmiddel (stuk),7.3,9.0,0.21,65.7,13.8
6876,1978,11,Grondverf aanbrengen,9.5,6.5,0.21,61.75,12.97
6877,1978,21,Materiaal grondverf (liter),15.2,6.0,0.21,91.2,19.15
6878,1978,14,Snoeien en onderhoud,14.3,60.0,0.21,858.0,180.18
6879,1978,10,Dakgoot behandeling,14.5,12.0,0.21,174.0,36.54
6880,1979,25,Houtbeschermingsproduct (liter),3.4,14.0,0.21,47.6,10.0
6881,1980,2,Projectbegeleiding,5.1,85.0,0.21,433.5,91.03
6882,1980,3,Uitvoering schilderwerk buiten,7.5,18.5,0.21,138.75,29.14
6883,1980,7,Houtrot herstel,6.9,75.0,0.21,517.5,108.67
6884,1981,23,Kwasten en rollers (set),15.2,18.0,0.21,273.6,57.46
6885,1981,18,APK-keuring begeleiding,10.3,35.0,0.21,360.5,75.7
6886,1981,9,Gevelreiniging,6.6,8.0,0.21,52.8,11.09
6887,1981,29,Cursus veiligheid op hoogte,10.3,250.0,0.21,2575.0,540.75
6888,1982,28,Hoogwerker huur (dag),16.8,180.0,0.21,3024.0,635.04
6889,1982,1,Advies en consultancy,9.1,95.0,0.21,864.5,181.54
6890,1982,25,Houtbeschermingsproduct (liter),9.7,14.0,0.21,135.8,28.52
6891,1983,23,Kwasten en rollers (set),15.7,18.0,0.21,282.6,59.35
6892,1983,29,Cursus veiligheid op hoogte,9.0,250.0,0.21,2250.0,472.5
6893,1984,9,Gevelreiniging,6.9,8.0,0.21,55.2,11.59
6894,1984,4,Uitvoering schilderwerk binnen,1.6,14.0,0.21,22.4,4.7
6895,1984,24,Afplakfolie (m²),18.0,2.5,0.21,45.0,9.45
6896,1984,22,Schuurpapier (set),11.6,12.0,0.21,139.2,29.23
6897,1985,22,Schuurpapier (set),18.4,12.0,0.21,220.8,46.37
6898,1985,9,Gevelreiniging,1.7,8.0,0.21,13.6,2.86
6899,1986,22,Schuurpapier (set),14.9,12.0,0.21,178.8,37.55
6900,1986,5,Behangen,16.5,22.0,0.21,363.0,76.23
6901,1987,29,Cursus veiligheid op hoogte,9.3,250.0,0.21,2325.0,488.25
