factuur_id,factuurnummer,klant_id,project_id,datum,vervaldatum,bedrag_excl_btw,bedrag_btw,bedrag_incl_btw,status,is_creditfactuur
2189,F2023-02189,75,146,2023-12-20,2024-01-03,702.0,147.42,849.42,Betaald,0
2190,F2024-02190,5,25,2024-01-08,2024-01-22,196.5,41.26,237.76,Achterstallig,0
2191,F2023-02191,36,,2023-03-07,2023-05-06,4511.8,947.47,5459.27,Betaald,0
2192,F2023-02192,23,122,2023-11-21,2023-12-05,452.3,94.98,547.28,Achterstallig,0
2193,F2025-02193,21,137,2025-05-22,2025-07-06,434.0,91.14,525.14,Betaald,0
2194,F2024-02194,28,91,2024-04-20,2024-06-04,1894.5,397.84,2292.34,Betaald,0
2195,F2023-02195,69,72,2023-12-23,2024-01-22,983.6,206.55,1190.15,Betaald,0
2196,F2024-02196,20,129,2024-12-29,2025-02-27,689.4,144.78,834.18,Achterstallig,0
2197,F2025-02197,43,15,2025-08-15,2025-08-29,-980.9,-205.99,-1186.89,Gecrediteerd,1
2198,F2024-02198,39,,2024-06-03,2024-08-02,493.8,103.7,597.5,Betaald,0
2199,F2025-02199,48,,2025-04-30,2025-05-30,340.6,71.52,412.12,Betaald,0
2200,F2025-02200,77,72,2025-05-29,2025-06-12,1715.3,360.21,2075.51,Betaald,0
2201,F2025-02201,45,49,2025-10-28,2025-12-12,1499.1,314.82,1813.92,Betaald,0
2202,F2023-02202,57,141,2023-11-29,2023-12-29,228.0,47.88,275.88,Achterstallig,0
2203,F2026-02203,40,81,2026-03-11,2026-05-10,1125.35,236.31,1361.66,Betaald,0
2204,F2023-02204,53,7,2023-10-21,2023-12-05,925.15,194.28,1119.43,Achterstallig,0
2205,F2025-02205,66,2,2025-08-23,2025-09-06,-616.0,-129.36,-745.36,Gecrediteerd,1
2206,F2023-02206,23,34,2023-09-19,2023-10-03,1411.7,296.46,1708.16,Achterstallig,0
2207,F2023-02207,58,24,2023-08-27,2023-10-26,1323.5,277.93,1601.43,Achterstallig,0
2208,F2023-02208,79,,2023-07-24,2023-09-07,702.0,147.42,849.42,Betaald,0
2209,F2025-02209,68,10,2025-10-26,2025-12-10,722.5,151.73,874.23,Betaald,0
2210,F2024-02210,20,101,2024-09-17,2024-11-16,484.3,101.7,586.0,Betaald,0
2211,F2023-02211,36,,2023-06-30,2023-08-29,1336.3,280.62,1616.92,Betaald,0
2212,F2023-02212,53,79,2023-09-03,2023-10-18,104.5,21.95,126.45,Achterstallig,0
2213,F2023-02213,2,,2023-08-13,2023-08-27,928.05,194.89,1122.94,Betaald,0
2214,F2023-02214,24,139,2023-10-29,2023-11-28,3429.15,720.11,4149.26,Betaald,0
2215,F2025-02215,61,108,2025-10-08,2025-11-22,1767.9,371.25,2139.15,Achterstallig,0
2216,F2025-02216,68,128,2025-02-19,2025-04-05,4234.9,889.32,5124.22,Betaald,0
2217,F2023-02217,29,,2023-06-26,2023-07-26,1281.2,269.05,1550.25,Betaald,0
2218,F2023-02218,43,131,2023-07-21,2023-08-04,450.6,94.63,545.23,Betaald,0
2219,F2024-02219,36,,2024-06-08,2024-08-07,1363.6,286.36,1649.96,Betaald,0
2220,F2024-02220,71,104,2024-09-24,2024-11-23,2552.3,535.97,3088.27,Betaald,0
2221,F2023-02221,52,,2023-04-01,2023-04-15,1229.15,258.12,1487.27,Betaald,0
2222,F2023-02222,54,30,2023-01-01,2023-01-15,4580.6,961.93,5542.53,Betaald,0
2223,F2023-02223,74,124,2023-09-23,2023-10-07,1588.0,333.47,1921.47,Betaald,0
2224,F2025-02224,26,,2025-02-11,2025-03-13,4635.4,973.43,5608.83,Betaald,0
2225,F2025-02225,70,,2025-06-03,2025-08-02,2885.9,606.04,3491.94,Betaald,0
2226,F2025-02226,44,51,2025-12-18,2026-02-01,470.3,98.76,569.06,Betaald,0
2227,F2023-02227,38,,2023-07-18,2023-08-01,6081.0,1277.01,7358.01,Betaald,0
2228,F2025-02228,21,,2025-07-16,2025-08-30,3127.7,656.82,3784.52,Betaald,0
2229,F2023-02229,72,126,2023-07-02,2023-08-31,902.6,189.54,1092.14,Betaald,0
2230,F2024-02230,40,,2024-10-16,2024-12-15,516.0,108.36,624.36,Betaald,0
2231,F2023-02231,1,4,2023-02-06,2023-03-23,302.5,63.52,366.02,Betaald,0
2232,F2024-02232,16,66,2024-07-19,2024-09-02,51.8,10.88,62.68,Betaald,0
2233,F2023-02233,21,20,2023-08-12,2023-09-26,2224.8,467.21,2692.01,Betaald,0
2234,F2025-02234,40,,2025-05-23,2025-07-22,4421.0,928.4,5349.4,Betaald,0
2235,F2024-02235,57,27,2024-09-25,2024-10-25,1732.4,363.8,2096.2,Betaald,0
2236,F2024-02236,29,,2024-04-01,2024-05-01,2092.6,439.43,2532.03,Betaald,0
2237,F2025-02237,16,146,2025-02-27,2025-04-13,474.0,99.55,573.55,Betaald,0
2238,F2024-02238,49,,2024-12-28,2025-02-11,566.75,119.02,685.77,Betaald,0
2239,F2025-02239,60,130,2025-10-01,2025-11-30,1538.5,323.08,1861.58,Betaald,0
2240,F2024-02240,18,122,2024-01-29,2024-03-14,1896.0,398.16,2294.16,Betaald,0
2241,F2025-02241,23,87,2025-06-07,2025-06-21,5743.1,1206.05,6949.15,Achterstallig,0
2242,F2023-02242,47,54,2023-11-15,2023-12-30,1349.95,283.48,1633.43,Betaald,0
2243,F2023-02243,75,4,2023-12-09,2023-12-23,709.6,149.02,858.62,Betaald,0
2244,F2024-02244,51,56,2024-03-22,2024-04-05,3669.0,770.49,4439.49,Betaald,0
2245,F2024-02245,17,89,2024-01-21,2024-02-04,2431.65,510.64,2942.29,Achterstallig,0
2246,F2025-02246,70,113,2025-03-24,2025-05-23,193.2,40.57,233.77,Betaald,0
2247,F2025-02247,26,,2025-05-15,2025-06-14,1991.1,418.13,2409.23,Betaald,0
2248,F2026-02248,21,64,2026-02-20,2026-04-06,3618.0,759.78,4377.78,Betaald,0
2249,F2023-02249,80,29,2023-06-06,2023-08-05,127.2,26.71,153.91,Betaald,0
2250,F2023-02250,21,133,2023-04-03,2023-05-18,1646.6,345.79,1992.39,Betaald,0
2251,F2023-02251,14,124,2023-07-04,2023-09-02,2142.4,449.91,2592.31,Achterstallig,0
2252,F2026-02252,47,,2026-04-17,2026-06-01,945.0,198.45,1143.45,Betaald,0
2253,F2025-02253,30,103,2025-11-15,2025-12-30,730.0,153.3,883.3,Achterstallig,0
2254,F2023-02254,41,106,2023-01-03,2023-02-17,1379.0,289.59,1668.59,Betaald,0
2255,F2025-02255,63,,2025-11-04,2025-11-18,85.1,17.87,102.97,Betaald,0
2256,F2024-02256,56,81,2024-07-16,2024-08-15,912.5,191.63,1104.13,Betaald,0
2257,F2024-02257,67,,2024-07-21,2024-09-04,139.35,29.26,168.61,Betaald,0
2258,F2023-02258,27,9,2023-10-24,2023-11-07,1294.35,271.82,1566.17,Achterstallig,0
2259,F2024-02259,36,121,2024-04-27,2024-06-26,3428.0,719.86,4147.86,Betaald,0
2260,F2023-02260,51,,2023-09-18,2023-10-02,2533.5,532.03,3065.53,Betaald,0
2261,F2024-02261,22,36,2024-08-23,2024-09-22,1424.3,299.09,1723.39,Betaald,0
2262,F2024-02262,22,147,2024-07-03,2024-08-02,384.0,80.64,464.64,Betaald,0
2263,F2025-02263,2,121,2025-10-03,2025-10-17,845.5,177.55,1023.05,Betaald,0
2264,F2024-02264,16,22,2024-05-24,2024-07-08,1536.5,322.68,1859.18,Betaald,0
2265,F2024-02265,3,,2024-07-12,2024-07-26,3010.3,632.16,3642.46,Betaald,0
2266,F2024-02266,17,25,2024-08-17,2024-08-31,3888.55,816.59,4705.14,Betaald,0
2267,F2023-02267,30,36,2023-10-17,2023-12-01,320.0,67.2,387.2,Achterstallig,0
2268,F2024-02268,72,41,2024-03-15,2024-05-14,154.0,32.34,186.34,Betaald,0
2269,F2024-02269,62,120,2024-12-12,2025-02-10,511.4,107.4,618.8,Betaald,0
2270,F2023-02270,39,90,2023-03-10,2023-05-09,440.4,92.48,532.88,Betaald,0
2271,F2024-02271,30,95,2024-07-22,2024-09-05,549.75,115.45,665.2,Betaald,0
2272,F2026-02272,18,116,2026-01-18,2026-03-04,0.0,0.0,0.0,Betaald,0
2273,F2023-02273,1,,2023-08-01,2023-09-15,838.1,176.0,1014.1,Betaald,0
2274,F2024-02274,79,73,2024-08-07,2024-09-21,2839.9,596.37,3436.27,Betaald,0
2275,F2023-02275,71,,2023-10-01,2023-11-30,2413.0,506.73,2919.73,Betaald,0
2276,F2024-02276,17,71,2024-12-30,2025-01-13,1053.3,221.19,1274.49,Betaald,0
2277,F2025-02277,21,149,2025-09-30,2025-11-14,245.0,51.45,296.45,Betaald,0
2278,F2026-02278,62,93,2026-02-23,2026-04-24,5207.0,1093.47,6300.47,Betaald,0
2279,F2025-02279,22,44,2025-06-02,2025-07-02,3899.5,818.9,4718.4,Betaald,0
2280,F2025-02280,14,98,2025-10-01,2025-11-30,3567.7,749.22,4316.92,Betaald,0
2281,F2023-02281,42,48,2023-08-28,2023-09-11,1207.8,253.64,1461.44,Achterstallig,0
2282,F2026-02282,3,75,2026-03-18,2026-04-01,2136.8,448.71,2585.51,Achterstallig,0
2283,F2025-02283,65,89,2025-09-27,2025-10-11,1124.35,236.11,1360.46,Betaald,0
2284,F2026-02284,18,139,2026-03-01,2026-04-15,2522.9,529.81,3052.71,Betaald,0
2285,F2023-02285,63,128,2023-06-17,2023-07-01,841.5,176.72,1018.22,Betaald,0
2286,F2025-02286,30,58,2025-01-20,2025-03-06,312.5,65.62,378.12,Betaald,0
2287,F2024-02287,48,140,2024-10-18,2024-11-17,2434.8,511.32,2946.12,Betaald,0
2288,F2025-02288,67,66,2025-10-21,2025-12-05,789.7,165.83,955.53,Betaald,0
2289,F2024-02289,55,23,2024-09-17,2024-10-01,97.6,20.49,118.09,Betaald,0
2290,F2026-02290,73,28,2026-01-24,2026-03-25,2200.0,462.0,2662.0,Betaald,0
2291,F2024-02291,35,68,2024-04-26,2024-06-25,2695.1,565.96,3261.06,Betaald,0
2292,F2025-02292,9,62,2025-07-10,2025-08-09,942.8,197.99,1140.79,Betaald,0
2293,F2023-02293,27,70,2023-02-28,2023-03-14,228.0,47.88,275.88,Betaald,0
2294,F2026-02294,54,24,2026-04-16,2026-04-30,3762.8,790.18,4552.98,Openstaand,0
2295,F2023-02295,37,,2023-02-05,2023-04-06,83.7,17.57,101.27,Betaald,0
2296,F2025-02296,4,16,2025-05-31,2025-06-14,359.55,75.5,435.05,Betaald,0
2297,F2023-02297,21,128,2023-02-22,2023-04-08,707.9,148.66,856.56,Betaald,0
2298,F2025-02298,56,145,2025-02-27,2025-03-29,508.0,106.68,614.68,Betaald,0
2299,F2025-02299,71,143,2025-11-18,2026-01-17,1794.6,376.85,2171.45,Betaald,0
2300,F2025-02300,16,45,2025-08-08,2025-09-22,322.2,67.67,389.87,Betaald,0
2301,F2025-02301,22,93,2025-06-19,2025-07-19,56.0,11.76,67.76,Achterstallig,0
2302,F2024-02302,35,112,2024-09-29,2024-11-28,1571.6,330.03,1901.63,Betaald,0
2303,F2024-02303,39,,2024-12-17,2025-02-15,1119.9,235.17,1355.07,Achterstallig,0
2304,F2023-02304,3,68,2023-05-17,2023-05-31,318.6,66.91,385.51,Achterstallig,0
2305,F2024-02305,43,147,2024-09-13,2024-09-27,985.5,206.95,1192.45,Achterstallig,0
2306,F2025-02306,79,,2025-07-24,2025-09-07,8095.3,1700.0,9795.3,Betaald,0
2307,F2023-02307,24,83,2023-01-29,2023-02-28,3603.0,756.62,4359.62,Achterstallig,0
2308,F2025-02308,36,,2025-01-25,2025-03-26,1679.4,352.67,2032.07,Betaald,0
2309,F2023-02309,18,,2023-10-27,2023-12-11,4202.8,882.59,5085.39,Betaald,0
2310,F2025-02310,23,53,2025-05-03,2025-05-17,239.0,50.19,289.19,Betaald,0
2311,F2023-02311,58,,2023-01-12,2023-03-13,748.8,157.24,906.04,Achterstallig,0
2312,F2023-02312,29,,2023-03-30,2023-04-29,1315.9,276.34,1592.24,Betaald,0
2313,F2025-02313,38,,2025-11-04,2025-11-18,2221.0,466.41,2687.41,Betaald,0
2314,F2026-02314,34,,2026-01-16,2026-03-02,490.7,103.04,593.74,Betaald,0
2315,F2025-02315,33,17,2025-01-15,2025-02-14,854.7,179.49,1034.19,Betaald,0
2316,F2025-02316,6,22,2025-08-13,2025-10-12,-3029.45,-636.18,-3665.63,Gecrediteerd,1
2317,F2024-02317,13,50,2024-01-01,2024-02-15,1860.35,390.67,2251.02,Achterstallig,0
2318,F2024-02318,35,,2024-12-01,2025-01-30,1929.0,405.08,2334.08,Betaald,0
2319,F2023-02319,16,94,2023-10-07,2023-11-21,2105.7,442.2,2547.9,Betaald,0
2320,F2024-02320,38,,2024-01-01,2024-01-15,2752.6,578.05,3330.65,Betaald,0
2321,F2025-02321,77,17,2025-07-13,2025-07-27,129.5,27.2,156.7,Achterstallig,0
2322,F2023-02322,79,,2023-11-28,2024-01-12,2915.8,612.32,3528.12,Achterstallig,0
2323,F2023-02323,15,,2023-07-11,2023-07-25,5024.4,1055.11,6079.51,Betaald,0
2324,F2026-02324,40,107,2026-04-13,2026-06-12,1680.2,352.84,2033.04,Openstaand,0
2325,F2025-02325,59,47,2025-12-20,2026-01-19,5684.2,1193.68,6877.88,Betaald,0
2326,F2025-02326,60,55,2025-08-26,2025-10-25,2822.1,592.64,3414.74,Betaald,0
2327,F2025-02327,34,17,2025-07-17,2025-08-31,104.0,21.84,125.84,Betaald,0
2328,F2026-02328,16,69,2026-02-16,2026-04-02,1710.0,359.1,2069.1,Betaald,0
2329,F2024-02329,39,31,2024-11-03,2025-01-02,2915.5,612.25,3527.75,Betaald,0
2330,F2025-02330,17,102,2025-06-21,2025-07-05,49.0,10.29,59.29,Betaald,0
2331,F2025-02331,34,,2025-01-21,2025-03-07,2877.0,604.17,3481.17,Betaald,0
2332,F2025-02332,2,56,2025-04-26,2025-05-10,164.05,34.45,198.5,Betaald,0
2333,F2024-02333,79,42,2024-03-13,2024-04-27,181.8,38.18,219.98,Achterstallig,0
2334,F2026-02334,28,150,2026-02-27,2026-04-13,2910.5,611.2,3521.7,Betaald,0
2335,F2024-02335,27,129,2024-10-18,2024-11-01,-583.75,-122.58,-706.33,Gecrediteerd,1
2336,F2023-02336,66,68,2023-09-01,2023-09-15,1612.0,338.52,1950.52,Betaald,0
2337,F2023-02337,60,,2023-12-29,2024-02-27,1700.0,357.0,2057.0,Betaald,0
2338,F2024-02338,11,53,2024-07-03,2024-08-17,1082.8,227.38,1310.18,Betaald,0
2339,F2025-02339,79,144,2025-12-03,2026-01-17,187.5,39.38,226.88,Achterstallig,0
2340,F2024-02340,46,60,2024-05-16,2024-06-15,929.5,195.19,1124.69,Betaald,0
2341,F2023-02341,6,,2023-12-04,2024-02-02,94.5,19.84,114.34,Betaald,0
2342,F2025-02342,6,141,2025-04-07,2025-06-06,301.9,63.39,365.29,Betaald,0
2343,F2025-02343,77,76,2025-09-11,2025-09-25,2257.95,474.16,2732.11,Betaald,0
2344,F2023-02344,16,51,2023-11-28,2024-01-12,1313.75,275.89,1589.64,Achterstallig,0
2345,F2024-02345,39,69,2024-08-17,2024-10-16,-865.05,-181.65,-1046.7,Gecrediteerd,1
2346,F2023-02346,24,82,2023-02-08,2023-03-10,276.1,57.98,334.08,Betaald,0
2347,F2024-02347,42,73,2024-12-21,2025-01-04,2732.5,573.82,3306.32,Betaald,0
2348,F2024-02348,65,149,2024-07-31,2024-08-14,591.7,124.25,715.95,Betaald,0
2349,F2026-02349,65,103,2026-03-30,2026-04-13,1414.6,297.07,1711.67,Betaald,0
2350,F2023-02350,33,,2023-07-15,2023-08-14,384.5,80.74,465.24,Betaald,0
2351,F2023-02351,4,90,2023-04-03,2023-04-17,465.5,97.75,563.25,Betaald,0
2352,F2024-02352,73,144,2024-04-09,2024-06-08,3153.5,662.23,3815.73,Betaald,0
2353,F2025-02353,72,79,2025-07-04,2025-09-02,95.2,19.99,115.19,Achterstallig,0
2354,F2023-02354,34,,2023-01-13,2023-02-27,5032.45,1056.81,6089.26,Betaald,0
2355,F2024-02355,15,,2024-02-13,2024-02-27,13.2,2.77,15.97,Betaald,0
2356,F2025-02356,40,59,2025-09-05,2025-11-04,179.2,37.63,216.83,Achterstallig,0
2357,F2024-02357,75,26,2024-09-26,2024-10-10,666.7,140.0,806.7,Achterstallig,0
2358,F2024-02358,65,,2024-09-10,2024-09-24,1397.1,293.39,1690.49,Achterstallig,0
2359,F2025-02359,49,,2025-06-21,2025-08-05,541.8,113.78,655.58,Betaald,0
2360,F2025-02360,13,96,2025-04-09,2025-05-24,155.6,32.68,188.28,Betaald,0
2361,F2023-02361,71,70,2023-12-02,2024-01-31,1041.6,218.74,1260.34,Betaald,0
2362,F2024-02362,9,34,2024-07-06,2024-08-05,23.4,4.91,28.31,Betaald,0
2363,F2026-02363,34,122,2026-02-21,2026-04-07,3015.4,633.24,3648.64,Betaald,0
2364,F2023-02364,69,,2023-11-12,2023-12-12,3949.3,829.35,4778.65,Betaald,0
2365,F2024-02365,43,119,2024-07-16,2024-07-30,290.5,61.0,351.5,Betaald,0
2366,F2025-02366,38,34,2025-03-27,2025-04-10,628.0,131.88,759.88,Betaald,0
2367,F2024-02367,17,134,2024-04-27,2024-05-11,4823.9,1013.02,5836.92,Betaald,0
2368,F2023-02368,71,52,2023-12-20,2024-02-18,1331.7,279.65,1611.35,Achterstallig,0
2369,F2025-02369,58,97,2025-11-25,2026-01-24,3809.4,799.98,4609.38,Betaald,0
2370,F2025-02370,37,126,2025-07-22,2025-09-20,6681.9,1403.2,8085.1,Betaald,0
2371,F2023-02371,2,108,2023-12-19,2024-01-02,2129.8,447.26,2577.06,Betaald,0
2372,F2023-02372,71,82,2023-07-31,2023-09-29,3196.5,671.26,3867.76,Betaald,0
2373,F2025-02373,8,21,2025-11-22,2025-12-06,890.0,186.9,1076.9,Betaald,0
2374,F2023-02374,25,,2023-09-17,2023-11-01,1899.5,398.9,2298.4,Betaald,0
2375,F2025-02375,66,,2025-03-30,2025-04-13,726.0,152.46,878.46,Betaald,0
2376,F2024-02376,11,78,2024-06-16,2024-07-31,1643.5,345.14,1988.64,Achterstallig,0
2377,F2025-02377,79,,2025-10-05,2025-11-19,82.55,17.34,99.89,Betaald,0
2378,F2025-02378,28,,2025-10-03,2025-11-17,1629.5,342.19,1971.69,Betaald,0
2379,F2025-02379,7,,2025-03-30,2025-05-14,2747.0,576.87,3323.87,Betaald,0
2380,F2023-02380,63,,2023-07-11,2023-07-25,1299.5,272.89,1572.39,Betaald,0
2381,F2024-02381,24,,2024-05-20,2024-06-19,3333.35,700.01,4033.36,Achterstallig,0
2382,F2025-02382,22,,2025-08-06,2025-09-05,332.2,69.76,401.96,Achterstallig,0
2383,F2025-02383,60,148,2025-03-31,2025-05-30,979.4,205.67,1185.07,Achterstallig,0
2384,F2023-02384,58,6,2023-11-06,2024-01-05,133.0,27.93,160.93,Betaald,0
2385,F2025-02385,59,95,2025-07-30,2025-08-29,1521.5,319.51,1841.01,Betaald,0
2386,F2025-02386,34,126,2025-11-06,2025-12-21,154.8,32.51,187.31,Betaald,0
2387,F2024-02387,7,74,2024-04-26,2024-06-10,-4152.8,-872.09,-5024.89,Gecrediteerd,1
2388,F2025-02388,69,82,2025-09-09,2025-10-09,6940.0,1457.4,8397.4,Betaald,0
2389,F2023-02389,27,57,2023-08-04,2023-08-18,411.4,86.39,497.79,Betaald,0
2390,F2025-02390,71,,2025-11-20,2026-01-19,4122.45,865.71,4988.16,Betaald,0
2391,F2026-02391,5,148,2026-04-24,2026-05-08,2878.5,604.49,3482.99,Betaald,0
2392,F2026-02392,29,18,2026-01-16,2026-02-15,1830.4,384.4,2214.8,Betaald,0
2393,F2026-02393,36,21,2026-04-16,2026-06-15,105.0,22.05,127.05,Betaald,0
2394,F2024-02394,42,27,2024-11-15,2024-11-29,1996.95,419.36,2416.31,Betaald,0
2395,F2023-02395,48,44,2023-11-21,2023-12-21,986.0,207.06,1193.06,Betaald,0
2396,F2025-02396,50,41,2025-02-24,2025-03-26,1292.0,271.32,1563.32,Betaald,0
2397,F2023-02397,53,78,2023-02-24,2023-04-10,356.0,74.76,430.76,Betaald,0
2398,F2025-02398,34,,2025-12-29,2026-02-12,2655.8,557.71,3213.51,Betaald,0
2399,F2023-02399,50,,2023-02-09,2023-03-11,5426.65,1139.59,6566.24,Betaald,0
2400,F2025-02400,21,19,2025-04-16,2025-05-31,699.4,146.88,846.28,Betaald,0
2401,F2025-02401,21,75,2025-08-30,2025-10-14,961.2,201.85,1163.05,Achterstallig,0
2402,F2025-02402,21,45,2025-06-27,2025-08-11,1491.1,313.12,1804.22,Betaald,0
2403,F2025-02403,4,116,2025-04-15,2025-04-29,2098.2,440.63,2538.83,Achterstallig,0
2404,F2024-02404,22,144,2024-01-27,2024-02-26,274.45,57.63,332.08,Betaald,0
2405,F2025-02405,70,,2025-10-05,2025-12-04,4149.7,871.44,5021.14,Betaald,0
2406,F2025-02406,47,100,2025-06-08,2025-07-23,744.1,156.27,900.37,Betaald,0
2407,F2025-02407,41,,2025-05-08,2025-06-22,3622.5,760.72,4383.22,Betaald,0
2408,F2023-02408,46,48,2023-09-29,2023-10-29,1274.0,267.54,1541.54,Betaald,0
2409,F2024-02409,20,108,2024-08-20,2024-10-19,858.2,180.22,1038.42,Betaald,0
2410,F2024-02410,79,21,2024-03-18,2024-05-02,3856.0,809.76,4665.76,Achterstallig,0
2411,F2025-02411,34,27,2025-12-22,2026-02-05,5003.05,1050.63,6053.68,Betaald,0
2412,F2024-02412,55,24,2024-12-18,2025-01-01,782.2,164.27,946.47,Betaald,0
2413,F2023-02413,13,45,2023-04-07,2023-05-22,2602.15,546.45,3148.6,Betaald,0
2414,F2024-02414,23,,2024-11-19,2024-12-03,48.0,10.08,58.08,Betaald,0
2415,F2024-02415,48,146,2024-07-05,2024-08-04,1453.5,305.23,1758.73,Betaald,0
2416,F2025-02416,33,61,2025-05-26,2025-06-25,1463.45,307.32,1770.77,Betaald,0
2417,F2025-02417,24,77,2025-04-08,2025-05-08,120.7,25.35,146.05,Betaald,0
2418,F2025-02418,27,29,2025-08-13,2025-08-27,1193.1,250.54,1443.64,Betaald,0
2419,F2023-02419,77,98,2023-06-13,2023-06-27,1483.6,311.56,1795.16,Betaald,0
2420,F2024-02420,74,84,2024-01-03,2024-01-17,1698.6,356.71,2055.31,Achterstallig,0
2421,F2025-02421,66,139,2025-04-11,2025-04-25,2968.75,623.43,3592.18,Betaald,0
2422,F2023-02422,25,17,2023-06-14,2023-07-29,483.0,101.43,584.43,Betaald,0
2423,F2024-02423,10,102,2024-05-28,2024-07-12,61.6,12.94,74.54,Betaald,0
2424,F2025-02424,78,82,2025-09-23,2025-11-22,2616.45,549.45,3165.9,Achterstallig,0
2425,F2023-02425,66,12,2023-06-16,2023-06-30,1266.4,265.95,1532.35,Betaald,0
2426,F2025-02426,61,,2025-07-15,2025-08-29,2706.3,568.33,3274.63,Betaald,0
2427,F2026-02427,44,80,2026-02-04,2026-03-21,1214.6,255.06,1469.66,Betaald,0
2428,F2025-02428,55,22,2025-01-15,2025-01-29,3161.0,663.79,3824.79,Betaald,0
2429,F2023-02429,4,61,2023-04-03,2023-04-17,882.0,185.22,1067.22,Betaald,0
2430,F2025-02430,52,52,2025-04-02,2025-04-16,653.3,137.19,790.49,Betaald,0
2431,F2024-02431,26,149,2024-04-05,2024-05-05,1175.4,246.83,1422.23,Betaald,0
2432,F2023-02432,65,,2023-12-23,2024-01-06,1362.05,286.03,1648.08,Betaald,0
2433,F2026-02433,20,6,2026-01-04,2026-03-05,1566.0,328.86,1894.86,Achterstallig,0
2434,F2026-02434,60,104,2026-02-22,2026-04-23,-745.4,-156.53,-901.93,Gecrediteerd,1
2435,F2025-02435,19,,2025-10-09,2025-11-08,616.9,129.54,746.44,Betaald,0
2436,F2023-02436,20,93,2023-09-30,2023-11-29,348.55,73.19,421.74,Achterstallig,0
2437,F2025-02437,21,102,2025-09-12,2025-10-27,3123.4,655.9,3779.3,Betaald,0
2438,F2025-02438,15,,2025-06-17,2025-07-01,924.5,194.14,1118.64,Betaald,0
2439,F2023-02439,42,,2023-01-20,2023-02-03,650.4,136.58,786.98,Betaald,0
2440,F2025-02440,77,126,2025-10-18,2025-11-01,1574.05,330.55,1904.6,Betaald,0
2441,F2024-02441,49,99,2024-07-27,2024-09-10,3256.5,683.86,3940.36,Betaald,0
2442,F2023-02442,51,106,2023-03-07,2023-03-21,1950.0,409.5,2359.5,Betaald,0
2443,F2023-02443,19,146,2023-05-16,2023-06-15,148.8,31.25,180.05,Betaald,0
2444,F2024-02444,17,,2024-10-20,2024-11-03,1218.9,255.97,1474.87,Betaald,0
2445,F2025-02445,33,26,2025-01-08,2025-02-07,62.1,13.04,75.14,Betaald,0
2446,F2023-02446,61,110,2023-01-04,2023-02-18,1170.0,245.7,1415.7,Betaald,0
2447,F2023-02447,1,121,2023-03-11,2023-04-25,718.0,150.78,868.78,Betaald,0
2448,F2025-02448,43,37,2025-06-06,2025-06-20,477.5,100.27,577.77,Betaald,0
2449,F2023-02449,59,,2023-07-01,2023-07-31,-1404.55,-294.95,-1699.5,Gecrediteerd,1
2450,F2023-02450,74,98,2023-03-09,2023-03-23,684.6,143.77,828.37,Betaald,0
2451,F2024-02451,74,,2024-11-14,2024-11-28,2405.0,505.04,2910.04,Betaald,0
2452,F2024-02452,44,79,2024-03-12,2024-04-26,491.3,103.17,594.47,Betaald,0
2453,F2023-02453,44,,2023-04-30,2023-06-14,1776.7,373.1,2149.8,Achterstallig,0
2454,F2023-02454,30,,2023-01-06,2023-02-20,2819.8,592.15,3411.95,Achterstallig,0
2455,F2023-02455,38,16,2023-06-24,2023-07-08,1000.0,210.0,1210.0,Achterstallig,0
2456,F2024-02456,3,10,2024-07-19,2024-08-02,888.2,186.52,1074.72,Betaald,0
2457,F2025-02457,75,136,2025-04-17,2025-05-01,6670.85,1400.88,8071.73,Betaald,0
2458,F2025-02458,24,120,2025-08-09,2025-09-08,2047.8,430.04,2477.84,Betaald,0
2459,F2024-02459,64,38,2024-11-29,2024-12-29,-1171.55,-246.03,-1417.58,Gecrediteerd,1
2460,F2023-02460,24,91,2023-12-21,2024-01-20,1075.5,225.86,1301.36,Betaald,0
2461,F2024-02461,37,57,2024-01-07,2024-03-07,1953.55,410.24,2363.79,Betaald,0
2462,F2025-02462,9,56,2025-10-01,2025-10-31,1470.0,308.7,1778.7,Betaald,0
2463,F2025-02463,59,100,2025-06-01,2025-07-01,6245.0,1311.45,7556.45,Betaald,0
2464,F2023-02464,68,80,2023-07-30,2023-09-13,2115.5,444.26,2559.76,Betaald,0
2465,F2024-02465,45,127,2024-12-24,2025-02-07,1258.2,264.22,1522.42,Betaald,0
2466,F2025-02466,12,17,2025-02-01,2025-02-15,2903.15,609.67,3512.82,Betaald,0
2467,F2023-02467,28,67,2023-08-28,2023-10-12,1303.5,273.74,1577.24,Achterstallig,0
2468,F2025-02468,13,,2025-04-06,2025-05-21,1260.9,264.79,1525.69,Betaald,0
2469,F2025-02469,39,34,2025-07-05,2025-09-03,2248.95,472.27,2721.22,Betaald,0
2470,F2024-02470,5,145,2024-02-20,2024-03-05,2033.4,427.0,2460.4,Betaald,0
2471,F2023-02471,27,99,2023-05-17,2023-05-31,3269.8,686.66,3956.46,Betaald,0
2472,F2023-02472,71,92,2023-08-07,2023-10-06,2538.0,532.98,3070.98,Betaald,0
2473,F2024-02473,3,106,2024-12-01,2024-12-15,1625.4,341.33,1966.73,Betaald,0
2474,F2024-02474,35,49,2024-01-28,2024-03-28,212.4,44.6,257.0,Achterstallig,0
